母	母	mǔ	mother	N	NPCR_book_3_lesson_31
山峰	山峰	shānfēng	mountain peak	N	NPCR_book_3_lesson_31
旅游	旅游	lǚyóu	to tour	V	NPCR_book_3_lesson_31
億	亿	yì	one hundred million	Num	NPCR_book_3_lesson_31
香港	香港	xiānggǎng	Hong Kong	PN	NPCR_book_3_lesson_31
澳門	澳门	àomén	Macao	PN	NPCR_book_3_lesson_31
西藏	西藏	xīzàng	Tibet	PN	NPCR_book_3_lesson_31
知識	知识	zhīshi	knowledge	N	NPCR_book_3_lesson_31
只要	只要	zhǐyào	as long as	Conj	NPCR_book_3_lesson_31
大陸	大陆	dàlù	mainland (of China)	N	NPCR_book_3_lesson_31
名勝	名胜	míngshèng	scenic spot	N	NPCR_book_3_lesson_31
母親	母亲	mǔqīn	mother	N	NPCR_book_3_lesson_31
人口	人口	rénkǒu	population	N	NPCR_book_3_lesson_31
匯合	汇合	huìhé	converge, join	V	NPCR_book_3_lesson_31
揚州	扬州	yángzhōu	Yangzhou (city in China)	PN	NPCR_book_3_lesson_31
感覺	感觉	gǎnjué	feeling/to feel	N, V	NPCR_book_3_lesson_31
黃山	黄山	huángshān	Mt. Huang	PN	NPCR_book_3_lesson_31
南水北調	南水北调	nánshuǐběidiào	divert water from the south to the north	IE	NPCR_book_3_lesson_31
引	引	yǐn	divert; lead	V	NPCR_book_3_lesson_31
自然	自然	zìrán	natural/nature	A, N	NPCR_book_3_lesson_31
柳樹	柳树	liǔshù	willow	N	NPCR_book_3_lesson_31
古跡	古迹	gǔjì	historical site	N	NPCR_book_3_lesson_31
松樹	松树	sōngshù	pine tree	N	NPCR_book_3_lesson_31
工程	工程	gōngchéng	engineering project	N	NPCR_book_3_lesson_31
段	段	duàn	section, part	N, M	NPCR_book_3_lesson_31
迎客松	迎客松	yíngkèsōng	Guest-welcoming Pine (found on Mt. Huang)	PN	NPCR_book_3_lesson_31
運河	运河	yùnhé	canal	N	NPCR_book_3_lesson_31
隨煬帝	随炀帝	suí yǎngdì	Emperor Sui Yangdi (an emperor of the Sui Dynasty)	PN	NPCR_book_3_lesson_31
江南	江南	jiāngnán	areas south of the lower reaches of the Yangze River	PN	NPCR_book_3_lesson_31
奇怪	奇怪	qíguài	strange; surprising; odd	A	NPCR_book_3_lesson_31
顆	颗	kē	(a measure word for trees and plants)	M	NPCR_book_3_lesson_31
哦	哦	ó	oh; aha (expressing a sudden realization)	Int	NPCR_book_3_lesson_32
父母	父母	fùmǔ	father and mother, parents	N	NPCR_book_3_lesson_32
讀	读	dú	read; study; attend school	V	NPCR_book_3_lesson_32
稱呼	称呼	chēnghu	to call/a form of address	V, N	NPCR_book_3_lesson_32
讀書	读书	dúshū	read; study; attend school	VO	NPCR_book_3_lesson_32
棒	棒	bàng	good, fine	A	NPCR_book_3_lesson_32
差不多	差不多	chàbuduō	about the same/almost	A, Adv	NPCR_book_3_lesson_32
游覽	游览	yóulǎn	go sight-seeing; to tour	V	NPCR_book_3_lesson_32
稱	称	chēng	to call	V	NPCR_book_3_lesson_32
父	父	fù	father	N	NPCR_book_3_lesson_32
留學	留学	liúxué	study abroad	VO	NPCR_book_3_lesson_32
覽	览	lǎn	look at; see	V	NPCR_book_3_lesson_32
辦法	办法	bànfǎ	way; means; meaure; method	N	NPCR_book_3_lesson_32
地道	地道	dìdao	pure; typical; genuine	A	NPCR_book_3_lesson_32
友好	友好	yǒuhǎo	friendly	A	NPCR_book_3_lesson_32
住房	住房	zhùfáng	house; housing; lodging	N	NPCR_book_3_lesson_32
工資	工资	gōngzī	wages, pay	N	NPCR_book_3_lesson_32
花	花	huā	spend	V	NPCR_book_3_lesson_32
前途	前途	qiántú	future	N	NPCR_book_3_lesson_32
掙	挣	zhèng	earn	V	NPCR_book_3_lesson_32
隱私	隐私	yǐnsī	privacy; personal secret	N	NPCR_book_3_lesson_32
欣賞	欣赏	xīnshǎng	appreciate; enjoy	V	NPCR_book_3_lesson_32
認為	认为	rènwéi	think, consider	V	NPCR_book_3_lesson_32
高新技術	高新技术	gāo xīn jìshù	new and advanced technology	NP	NPCR_book_3_lesson_32
學歷	学历	xuélì	record of formal schooling; educational background	N	NPCR_book_3_lesson_32
好奇	好奇	hàoqí	curious	A	NPCR_book_3_lesson_32
算	算	suàn	consider, calculate	V	NPCR_book_3_lesson_32
夠	够	gòu	enough, sufficient/be adequate	A, V	NPCR_book_3_lesson_32
比上不足比下有餘	比上不足比下有余	bǐshàng bùzú bǐxià yǒuyú	better than some, but not as good as others fairing to middle	IE	NPCR_book_3_lesson_32
部門	部门	bùmén	branch; department; section	N	NPCR_book_3_lesson_32
湊合	凑合	còuhe	make do; not too bad	V	NPCR_book_3_lesson_32
個人	个人	gèrén	individual (person)	N	NPCR_book_3_lesson_32
工具	工具	gōngjù	tool	N	NPCR_book_3_lesson_32
清楚	清楚	qīngchu	clear	A	NPCR_book_3_lesson_32
中間	中间	zhōngjiān	middle, center	N	NPCR_book_3_lesson_32
企業	企业	qǐyè	enterprise, business	N	NPCR_book_3_lesson_32
美麗	美丽	měilì	beautiful	A	NPCR_book_3_lesson_32
外資	外资	wàizī	foreign capital	N	NPCR_book_3_lesson_32
激烈	激烈	jīliè	intense; sharp	A	NPCR_book_3_lesson_32
背包	背包	bēibāo	knapsack; backpack	N	NPCR_book_3_lesson_32
什麼的	什么的	shénmede	and so on; et cetera	Pr	NPCR_book_3_lesson_32
網絡	网络	wǎngluò	Internet	N	NPCR_book_3_lesson_32
背	背	bēi	carry	V	NPCR_book_3_lesson_32
王興	王兴	wáng xīng	(name of a person)	PN	NPCR_book_3_lesson_32
移植	移植	yízhí	transplant	V	NPCR_book_3_lesson_33
植物	植物	zhíwù	plant	N	NPCR_book_3_lesson_33
登	登	dēng	publish (essay, article, etc.)	V	NPCR_book_3_lesson_33
植物園	植物园	zhíwùyuán	botanical garden	N	NPCR_book_3_lesson_33
高原	高原	gāoyuán	plateau, highland	N	NPCR_book_3_lesson_33
木屋	木屋	mùwū	log cabin	N	NPCR_book_3_lesson_33
活	活	huó	live/alive	V, A	NPCR_book_3_lesson_33
受	受	shòu	receive; accept	V	NPCR_book_3_lesson_33
保護	保护	bǎohù	protect	V	NPCR_book_3_lesson_33
靠近	靠近	kàojìn	draw near; approach	V	NPCR_book_3_lesson_33
繼續	继续	jìxù	continue	V	NPCR_book_3_lesson_33
空氣	空气	kōngqì	air	N	NPCR_book_3_lesson_33
沙漠	沙漠	shāmò	desert	N	NPCR_book_3_lesson_33
移	移	yí	move	V	NPCR_book_3_lesson_33
近	近	jìn	near, close	A	NPCR_book_3_lesson_33
網	网	wǎng	net	N	NPCR_book_3_lesson_33
屋子	屋子	wū(zi)	house; room	N	NPCR_book_3_lesson_33
藏趣園	藏趣园	zàng qùyuán	the Tibetan Botanical Garden	PN	NPCR_book_3_lesson_33
木頭	木头	mù(tou)	wood	N	NPCR_book_3_lesson_33
建立	建立	jiànlì	build; establish	V	NPCR_book_3_lesson_33
污染	污染	wūrǎn	pollute	V	NPCR_book_3_lesson_33
外交	外交	wàijiāo	diplomacy	N	NPCR_book_3_lesson_33
看見	看见	kànjiàn	see, catch sight of	VC	NPCR_book_3_lesson_33
條件	条件	tiáojiàn	condition, term	N	NPCR_book_3_lesson_33
市	市	shì	city, municipality	N	NPCR_book_3_lesson_33
靈山	灵山	língshān	Mt. Ling (located in the suburbs of Beijing)	PN	NPCR_book_3_lesson_33
主意	主意	zhǔyi	idea	N	NPCR_book_3_lesson_33
熊貓	熊猫	xióngmāo	panda	N	NPCR_book_3_lesson_33
動物園	动物园	dòngwùyuán	zoo	N	NPCR_book_3_lesson_33
眼睛	眼睛	yǎnjing	eye	N	NPCR_book_3_lesson_33
留	留	liú	stay	V	NPCR_book_3_lesson_33
墨鏡	墨镜	mòjìng	sunglasses	N	NPCR_book_3_lesson_33
關係	关系	guānxi	relation; relationship	N	NPCR_book_3_lesson_33
都市	都市	dūshì	city, metropolis	N	NPCR_book_3_lesson_33
植樹節	植树节	zhíshù jié	Arbor Day	N	NPCR_book_3_lesson_33
首都	首都	shǒudū	capital	N	NPCR_book_3_lesson_33
耳朵	耳朵	ěrduo	ear	N	NPCR_book_3_lesson_33
非洲	非洲	fēizhōu	Africa	PN	NPCR_book_3_lesson_33
植樹	植树	zhíshù	plant trees	VO	NPCR_book_3_lesson_33
肥	肥	féi	fat	A	NPCR_book_3_lesson_33
決定	决定	juédìng	decide	V	NPCR_book_3_lesson_33
暈	晕	yūn	feel dizzy	V	NPCR_book_3_lesson_34
連	连	lián	even	Conj	NPCR_book_3_lesson_34
船	船	chuán	boat, ship	N	NPCR_book_3_lesson_34
三峽	三峡	sānxiá	the Three Gorges of the Yanze River	PN	NPCR_book_3_lesson_34
味兒	味儿	wèi(r)	taste, flavor	N	NPCR_book_3_lesson_34
再說	再说	zàishuō	what's more	Conj	NPCR_book_3_lesson_34
怕	怕	pà	to fear, be afraid of	V	NPCR_book_3_lesson_34
神女峰	神女峰	shénnǚ fēng	Goddess Peak	PN	NPCR_book_3_lesson_34
湖南	湖南	húnán	Hunan Province	PN	NPCR_book_3_lesson_34
颳	刮	guā	blow	V	NPCR_book_3_lesson_34
湖北	湖北	húběi	Hubei Province	PN	NPCR_book_3_lesson_34
可	可	kě	really, truly; indeed	Adv	NPCR_book_3_lesson_34
講	讲	jiǎng	speak, tell, explain	V	NPCR_book_3_lesson_34
四川	四川	sìchuān	Sichuan Province	PN	NPCR_book_3_lesson_34
醫務室	医务室	yīwùshì	clinic	N	NPCR_book_3_lesson_34
傳說	传说	chuánshuō	legend	N	NPCR_book_3_lesson_34
辣	辣	là	spicy hot	A	NPCR_book_3_lesson_34
日	日	rì	sun, daytime	N	NPCR_book_3_lesson_34
工藝品	工艺品	gōngyìpǐn	handicraft article	N	NPCR_book_3_lesson_34
打魚	打鱼	dǎyú	go fishing	VO	NPCR_book_3_lesson_34
首	首	shǒu	(measure word for poems, songs, etc.)	M	NPCR_book_3_lesson_34
微笑	微笑	wēixiào	smile	V	NPCR_book_3_lesson_34
果樹	果树	guǒshù	fruit tree	N	NPCR_book_3_lesson_34
久	久	jiǔ	long time	A	NPCR_book_3_lesson_34
李白	李白	lǐbái	Li Bai (name of a great Chinese poet from the Tang Dynasty)	PN	NPCR_book_3_lesson_34
珍貴	珍贵	zhēnguì	valuable, precious	A	NPCR_book_3_lesson_34
張學良	张学良	zhāng xuéliáng	Zhang Xueliang (well-known Chinese general of the 1930's)	PN	NPCR_book_3_lesson_34
游船	游船	yóuchuán	pleasure boat	N	NPCR_book_3_lesson_34
握	握	wò	hold	V	NPCR_book_3_lesson_34
鼻煙壺	鼻烟壶	bíyānhú	snuff bottle	N	NPCR_book_3_lesson_34
壩	坝	bà	dam	N	NPCR_book_3_lesson_34
畫像	画像	huàxiàng	portrait	N	NPCR_book_3_lesson_34
指	指	zhǐ	point out	V	NPCR_book_3_lesson_34
將軍服	将军服	jiāngjūnfú	a general's uniform	N	NPCR_book_3_lesson_34
止	止	zhǐ	stop	V	NPCR_book_3_lesson_34
來往	来往	láiwǎng	come and go	V	NPCR_book_3_lesson_34
西王母	西王母	xīwángmǔ	Queen Mother of the West (figure in Chinese mythology)	PN	NPCR_book_3_lesson_34
山水畫	山水画	shānshuǐhuà	landscape painting	N	NPCR_book_3_lesson_34
迷	迷	mí	confuse, enchant/fan	V, N	NPCR_book_3_lesson_34
兩岸猿聲啼不住	两岸猿声啼不住	liǎng'àn yuánshēng tíbuzhù	monkeys on both banks keep calling		NPCR_book_3_lesson_34
輕舟已過萬崇山	轻舟已过万崇山	qīngzhōu yǐguò wànchóngshān	but my boat has smoothly passed ranges upon ranges of mountains		NPCR_book_3_lesson_34
一輩子	一辈子	yíbèizi	lifetime; for all one's life; throughout one's life	N	NPCR_book_3_lesson_35
倍	倍	bèi	times; multiples; -fold	M	NPCR_book_3_lesson_35
世紀	世纪	shìjì	century	N	NPCR_book_3_lesson_35
挺	挺	tǐng	very; quite	Adv	NPCR_book_3_lesson_35
艱苦	艰苦	jiānkǔ	arduous, hard	A	NPCR_book_3_lesson_35
商品	商品	shāngpǐn	commodity; goods	N	NPCR_book_3_lesson_35
金子	金子	jīnzi	gold	N	NPCR_book_3_lesson_35
瘋	疯	fēng	crazy, mad	A	NPCR_book_3_lesson_35
日子	日子	rìzi	day; life	N	NPCR_book_3_lesson_35
樸素	朴素	pǔsù	simple; plain	A	NPCR_book_3_lesson_35
債	债	zhài	debt	N	NPCR_book_3_lesson_35
信用	信用	xìnyòng	credit	N	NPCR_book_3_lesson_35
生命	生命	shēngmìng	life	N	NPCR_book_3_lesson_35
按時	按时	ànshí	on time, timely, promptly	Adv	NPCR_book_3_lesson_35
高薪	高薪	gāoxīn	high salary	N	NPCR_book_3_lesson_35
金錢	金钱	jīnqián	money	N	NPCR_book_3_lesson_35
好處	好处	hǎochù	advantage; benefit	N	NPCR_book_3_lesson_35
時代	时代	shídài	times; era	N	NPCR_book_3_lesson_35
丟人	丢人	diūrén	lose face; be disgraced	VO	NPCR_book_3_lesson_35
付	付	fù	pay	V	NPCR_book_3_lesson_35
實現	实现	shíxiàn	realize; bring about; achieve	V	NPCR_book_3_lesson_35
夢話	梦话	mènghuà	words spoken while sleeping; nonsense	N	NPCR_book_3_lesson_35
借債	借债	jièzhài	borrow money	VO	NPCR_book_3_lesson_35
其餘	其余	qíyú	the other; the rest	Pr	NPCR_book_3_lesson_35
就是	就是	jiùshì	even if	Conj	NPCR_book_3_lesson_35
變	变	biàn	change	V	NPCR_book_3_lesson_35
生產	生产	shēngchǎn	produce/production	V, N	NPCR_book_3_lesson_35
商品經濟	商品经济	shāngpǐn jīngjì	commodity economy	N	NPCR_book_3_lesson_35
穩定	稳定	wěndìng	stable	A	NPCR_book_3_lesson_35
享受	享受	xiǎngshòu	enjoy/enjoyment	V, N	NPCR_book_3_lesson_35
絕對	绝对	juéduì	absolute	A	NPCR_book_3_lesson_35
窮人	穷人	qióngrén	poor people	N	NPCR_book_3_lesson_35
消費	消费	xiāofèi	consume	V	NPCR_book_3_lesson_35
貸款	贷款	dàikuǎn	loan/provide or ask for a loan	N, VO	NPCR_book_3_lesson_35
觀念	观念	guānniàn	concept	N	NPCR_book_3_lesson_35
存款	存款	cúnkuǎn	bank savings	N	NPCR_book_3_lesson_35
美德	美德	měidé	virtue	N	NPCR_book_3_lesson_35
…分之…	…分之…	…fēnzhī…	(used to express fractions and percentages)		NPCR_book_3_lesson_35
大部分	大部分	dàbùfen	the greater part		NPCR_book_3_lesson_35
現代	现代	xiàndài	modern	N	NPCR_book_3_lesson_36
偉大	伟大	wěidà	great	A	NPCR_book_3_lesson_36
路線	路线	lùxiàn	route; itinerary	N	NPCR_book_3_lesson_36
暖氣	暖气	nuǎnqì	heating	N	NPCR_book_3_lesson_36
季節	季节	jìjié	season	N	NPCR_book_3_lesson_36
東北	东北	dōngběi	the Northeast	PN	NPCR_book_3_lesson_36
熱帶	热带	rèdài	the tropics; torrid zone	N	NPCR_book_3_lesson_36
小時候	小时候	xiǎoshíhou	in one's childhood	N	NPCR_book_3_lesson_36
羽絨服	羽绒服	yǔróngfú	down coat	N	NPCR_book_3_lesson_36
寒帶	寒带	hándài	frigid zone; the arctic	N	NPCR_book_3_lesson_36
草原	草原	cǎoyuán	grassland	N	NPCR_book_3_lesson_36
內蒙	内蒙	nèiměng	Inner Mongolia	PN	NPCR_book_3_lesson_36
氣候	气候	qìhòu	climate	N	NPCR_book_3_lesson_36
裙子	裙子	qúnzi	skirt	N	NPCR_book_3_lesson_36
各	各	gè	each; every	Pr	NPCR_book_3_lesson_36
有時候	有时候	yǒushí(hou)	sometimes	Adv	NPCR_book_3_lesson_36
最好	最好	zuìhǎo	had better; it would be best	Adv	NPCR_book_3_lesson_36
複雜	复杂	fùzá	complicated	A	NPCR_book_3_lesson_36
選擇	选择	xuǎnzé	select/choice	V, N	NPCR_book_3_lesson_36
唐詩選	唐诗选	tángshīxuǎn	Selected Tang Poems	PN	NPCR_book_3_lesson_36
官	官	guān	government official	N	NPCR_book_3_lesson_36
思考	思考	sīkǎo	think deeply	V	NPCR_book_3_lesson_36
拉	拉	lā	pull; drag	V	NPCR_book_3_lesson_36
推	推	tuī	push	V	NPCR_book_3_lesson_36
鳥	鸟	niǎo	bird	N	NPCR_book_3_lesson_36
杜甫	杜甫	dùfǔ	Du Fu (great poet of the Tang Dynasty)	PN	NPCR_book_3_lesson_36
莎士比亞	莎士比亚	shāshìbǐyà	William Shakespeare	PN	NPCR_book_3_lesson_36
賈島	贾岛	jiǎdǎo	Ja Dao (Chinese poet of the Tang Dynasty)	PN	NPCR_book_3_lesson_36
舉頭望明月	举头望明月	jǔtóu wàng míngyuè	I raise my head and gaze at the bright moon		NPCR_book_3_lesson_36
疑是地上霜	疑是地上霜	yíshì dìshàng shuāng	I suspect there is frost on the ground		NPCR_book_3_lesson_36
家書抵萬金	家书抵万金	jiāshū dǐ wànjīn	a letter from home is worth a fortune in gold		NPCR_book_3_lesson_36
除了…以外	除了…以外	chúle…yǐwài	except; besides		NPCR_book_3_lesson_36
低頭思故鄉	低头思故乡	dītóu sī gùxiāng	I lower my hed and think of my beloved hometown		NPCR_book_3_lesson_36
床前明月光	床前明月光	chuángqián míngyuè guāng	in front of the bed, the light of the bright moon shines		NPCR_book_3_lesson_36
僧敲月下門	僧敲月下门	sēng qiāo yuèxià mén	a monk knocks on a gate under the moonlight		NPCR_book_3_lesson_36
鳥宿池邊樹	鸟宿池边树	niǎo sù chíbiān shù	a bird spends the Night on a tree by the side of the pool		NPCR_book_3_lesson_36
事先	事先	shìxiān	in advance, beforehand	N	NPCR_book_3_lesson_37
埋單	埋单	máidān	pay a bill	VO	NPCR_book_3_lesson_37
ＡＡ制	ＡＡ制	aa zhì	(to go) dutch	N	NPCR_book_3_lesson_37
羊肉	羊肉	yángròu	mutton	N	NPCR_book_3_lesson_37
味道	味道	wèidao	taste, flavor	N	NPCR_book_3_lesson_37
最後	最后	zuìhòu	final, last	N	NPCR_book_3_lesson_37
大方	大方	dàfang	generous	A	NPCR_book_3_lesson_37
搶	抢	qiǎng	snatch; make efforts to be the first; fight for	V	NPCR_book_3_lesson_37
班	班	bān	class	N	NPCR_book_3_lesson_37
由	由	yóu	by	Prep	NPCR_book_3_lesson_37
明白	明白	míngbai	understand; realize	A, V	NPCR_book_3_lesson_37
約	约	yuē	to ask or invite in advance	V	NPCR_book_3_lesson_37
球場	球场	qiúchǎng	field or court for ball games	N	NPCR_book_3_lesson_37
帳單	帐单	zhàngdān	bill	N	NPCR_book_3_lesson_37
橄欖球	橄榄球	gǎnlǎnqiú	American football	N	NPCR_book_3_lesson_37
帳	帐	zhàng	bill; account	N	NPCR_book_3_lesson_37
晚飯	晚饭	wǎnfàn	supper, dinner	N	NPCR_book_3_lesson_37
笑話	笑话	xiàohua	joke	N	NPCR_book_3_lesson_37
主任	主任	zhǔrén	master	N	NPCR_book_3_lesson_37
抬	抬	tái	lift; raise	V	NPCR_book_3_lesson_37
優	优	yōu	excellent	A	NPCR_book_3_lesson_37
計劃	计划	jìhuà	plan	V	NPCR_book_3_lesson_37
竹筍	竹笋	zhúsǔn	bamboo shoots	N	NPCR_book_3_lesson_37
尊敬	尊敬	zūnjìng	respect; honor	V	NPCR_book_3_lesson_37
接著	接着	jiēzhe	follow; carry on/then	V, Conj	NPCR_book_3_lesson_37
烤全羊	烤全羊	kǎo quán yáng	whole roasted lamb	N	NPCR_book_3_lesson_37
愉快	愉快	yúkuài	joyful, cheerful	A	NPCR_book_3_lesson_37
舉	举	jǔ	hold up; raise	V	NPCR_book_3_lesson_37
飯店	饭店	fàndiàn	hotel; restaurant	N	NPCR_book_3_lesson_37
計劃生育	计划生育	jìhuà shēngyù	family planning	N	NPCR_book_3_lesson_37
肉絲	肉丝	ròusī	shredded pork	N	NPCR_book_3_lesson_37
竹子	竹子	zhúzi	bamboo	N	NPCR_book_3_lesson_37
阿姨	阿姨	āyí	house maid	N	NPCR_book_3_lesson_37
新疆	新疆	xīnjiāng	Xinjiang (autonomous region of China)	PN	NPCR_book_3_lesson_37
巧雲	巧云	qiǎoyūn	Qiaoyun (name of a young maid)	PN	NPCR_book_3_lesson_37
敬酒	敬酒	jìngjiǔ	propose a toast; offer a cup of wine	VO	NPCR_book_3_lesson_37
民歌	民歌	míngē	folk song	N	NPCR_book_3_lesson_37
首先	首先	shǒuxiān	first of all; firstly	Adv	NPCR_book_3_lesson_37
炒	炒	chǎo	stir-fry	V	NPCR_book_3_lesson_37
蒙族	蒙族	měngzú	Mongolian ethnic group	PN	NPCR_book_3_lesson_37
酒杯	酒杯	jiǔbēi	wine cup	N	NPCR_book_3_lesson_37
生於	生于	shēngyù	give birth	V	NPCR_book_3_lesson_37
按	按	àn	according to	Prep	NPCR_book_3_lesson_37
越…越…	越…越…	yuè…yuè…	the more... the more...		NPCR_book_3_lesson_37
優生優育	优生优育	yōushēng yōuyù	healthy birth and sound care		NPCR_book_3_lesson_37
肉絲炒竹筍	肉丝炒竹笋	ròusī chǎo zhúsǔn	stir-fried shredded pork with bamboo shoots		NPCR_book_3_lesson_37
嫁	嫁	jià	(of a woman) marry	V	NPCR_book_3_lesson_38
政府	政府	zhèngfǔ	government	N	NPCR_book_3_lesson_38
新婚	新婚	xīnhūn	newly-married	A	NPCR_book_3_lesson_38
喜糖	喜糖	xǐtáng	wedding candy	N	NPCR_book_3_lesson_38
商量	商量	shāngliang	discuss; talk over	V	NPCR_book_3_lesson_38
開口	开口	kāikǒu	open one's mouth; start to talk (in an embarrassing manner)	VO	NPCR_book_3_lesson_38
舉行	举行	jǔxíng	hold (a meeting or ceremony)	V	NPCR_book_3_lesson_38
李玉蘭	李玉兰	lǐ yùlán	Li Yulan (a female Chinese character in the NPCR textbook)	PN	NPCR_book_3_lesson_38
岳父	岳父	yuèfù	father-in-law (wife's father)	N	NPCR_book_3_lesson_38
新娘	新娘	xīnniáng	bride	N	NPCR_book_3_lesson_38
悉尼	悉尼	xīní	Sydney	PN	NPCR_book_3_lesson_38
衚衕	胡同	hútòng	lane; alley	N	NPCR_book_3_lesson_38
結婚證	结婚证	jiéhūnzhèng	marriage certificate	N	NPCR_book_3_lesson_38
鄰居	邻居	línjū	neighbor	N	NPCR_book_3_lesson_38
親戚	亲戚	qīnqi	relative; family member	N	NPCR_book_3_lesson_38
規矩	规矩	guīju	rules; customs; manners	N	NPCR_book_3_lesson_38
傑克	杰克	jiékè	Jack (a male Australian character in the NPCR textbook)	PN	NPCR_book_3_lesson_38
花轎	花轿	huājiào	bridal sedan chair	N	NPCR_book_3_lesson_38
雙喜	双喜	shuāngxǐ	double happiness	N	NPCR_book_3_lesson_38
腦筋	脑筋	nǎojīn	brain; mind; way of thinking	N	NPCR_book_3_lesson_38
婚禮	婚礼	hūnlǐ	wedding ceremony	N	NPCR_book_3_lesson_38
批評	批评	pīpíng	criticize	V	NPCR_book_3_lesson_38
教堂	教堂	jiàotáng	church; cathedral	N	NPCR_book_3_lesson_38
慶祝	庆祝	qìngzhù	celebrate	V	NPCR_book_3_lesson_38
廚師	厨师	chúshī	cook; chef	N	NPCR_book_3_lesson_38
登記	登记	dēngjì	register	V	NPCR_book_3_lesson_38
倆	俩	liǎ	two (people)	Num	NPCR_book_3_lesson_38
姑爺	姑爷	gūye	son-in-law	N	NPCR_book_3_lesson_38
走馬燈	走马灯	zǒumǎdēng	lantern with revolving paper-cut figures	N	NPCR_book_3_lesson_38
燈	灯	dēng	lamp; lantern	N	NPCR_book_3_lesson_38
表姐	表姐	biǎojiě	older female cousin	N	NPCR_book_3_lesson_38
紅雙喜字	红双喜字	hóng shuāngxǐ zì	the red 囍 character	IE	NPCR_book_3_lesson_38
宴席	宴席	yànxí	banquet; feast	N	NPCR_book_3_lesson_38
只是	只是	zhǐshì	only; just	Adv	NPCR_book_3_lesson_38
大事	大事	dàshì	important matter; major issue	N	NPCR_book_3_lesson_38
岳母	岳母	yuèmǔ	mother-in-law (wife's mother)	N	NPCR_book_3_lesson_38
中榜	中榜	zhòngbǎng	one's name is published in the lsit of successful candidates or applicants	VO	NPCR_book_3_lesson_38
熄燈	熄灯	xī(dēng)	put out (a lamp)	V	NPCR_book_3_lesson_38
飄揚	飘扬	piāoyáng	flutter; fly	V	NPCR_book_3_lesson_38
上聯	上联	shànglián	the first line of a couplet	N	NPCR_book_3_lesson_38
捲	卷	juǎn	roll up	V	NPCR_book_3_lesson_38
王安石	王安石	wáng ānshí	Wang Anshi (statesman and writer of the Song Dynasty)	PN	NPCR_book_3_lesson_38
飛虎旗	飞虎旗	fēihǔqí	flying tiger banner	N	NPCR_book_3_lesson_38
虎	虎	hǔ	tiger	N	NPCR_book_3_lesson_38
旗子	旗子	qízi	flag; banner	N	NPCR_book_3_lesson_38
藏	藏	cáng	hide	V	NPCR_book_3_lesson_38
對聯	对联	duìlián	antithetical couplet	N	NPCR_book_3_lesson_38
下聯	下联	xiàlián	second line of a couplet	N	NPCR_book_3_lesson_38
搖籃	摇篮	yáolán	cradle	N	NPCR_book_3_lesson_31
正確	正确	zhèngquè	correct	A	NPCR_book_3_lesson_31
改善	改善	gǎishàn	improve	V	NPCR_book_3_lesson_31
挖	挖	wā	dig	V	NPCR_book_3_lesson_31
通航	通航	tōngháng	to be open to air traffic or to navigation	VO	NPCR_book_3_lesson_31
雲	云	yún	cloud	N	NPCR_book_3_lesson_31
經驗	经验	jīngyàn	experience	N	NPCR_book_3_lesson_32
名不虛傳	名不虚传	míng bùxū chuán	have a well-deserved reputation	IE	NPCR_book_3_lesson_32
競爭	竞争	jìngzhēng	compete/competition	V, N	NPCR_book_3_lesson_32
淘汰	淘汰	táotài	eliminate through selection or competition	V	NPCR_book_3_lesson_32
搞	搞	gǎo	do, carry on	V	NPCR_book_3_lesson_32
支持	支持	zhīchí	support	V	NPCR_book_3_lesson_32
接受	接受	jiēshòu	accept	V	NPCR_book_3_lesson_33
解決	解决	jiějué	solve	V	NPCR_book_3_lesson_33
夏令營	夏令营	xiàlìngyíng	summer camp	N	NPCR_book_3_lesson_33
外交官	外交官	wàijiāoguān	diplomat	N	NPCR_book_3_lesson_33
確實	确实	quèshí	really; indeed	Adv	NPCR_book_3_lesson_33
科學家	科学家	ke1xuéjiā	scientist	N	NPCR_book_3_lesson_33
既…又…	既…又…	jì…yòu…	both... and...	Conj	NPCR_book_3_lesson_33
綠化	绿化	lǜhuà	to make somewhere green by planting trees; reforest	V	NPCR_book_3_lesson_33
環境	环境	huánjìng	environment	N	NPCR_book_3_lesson_33
竹葉	竹叶	zhúyè	bamboo leaf	N	NPCR_book_3_lesson_33
使者	使者	shǐzhě	envoy	N	NPCR_book_3_lesson_33
搶救	抢救	qiǎngjiù	save, rescue	V	NPCR_book_3_lesson_33
野生動物保護協會	野生动物保护协会	yěshēng dòngwù bǎohù xiéhuì	the Association for the Protection of the Wildlife	PN	NPCR_book_3_lesson_33
暈船	晕船	yùnchuán	seasickness	VO	NPCR_book_3_lesson_34
涼	凉	liáng	cool, cold	A	NPCR_book_3_lesson_34
輪椅	轮椅	lúnyǐ	wheelchair	N	NPCR_book_3_lesson_34
透明	透明	tòumíng	transparent	A	NPCR_book_3_lesson_34
夏威夷	夏威夷	xia4wēiyí	Hawaii	PN	NPCR_book_3_lesson_34
緣分	缘分	yuánfèn	fate or fortune by which people are brought together	N	NPCR_book_3_lesson_34
收藏	收藏	shōucáng	collect, store up	V	NPCR_book_3_lesson_34
今朝有酒	今朝醉	jīnzhāo yǒu jiǔ jīnzhāo zuì	get drunk while there is still wine; indulge oneself for the moment		NPCR_book_3_lesson_35
節約	节约	jiéyuē	save; economize	V	NPCR_book_3_lesson_35
